时间,城市,音乐剧,角色,剧院
2026-04-08 19:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-04-10 19:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-04-11 19:30,上海,奇美拉,于贝,艺海剧院小剧场
2026-04-12 14:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-04-17 19:30,上海,奇美拉,于贝,艺海剧院小剧场
2026-04-18 14:30,上海,奇美拉,于贝,艺海剧院小剧场
2026-04-19 14:30,上海,奇美拉,于贝,艺海剧院小剧场
2026-04-22 19:30,上海,奇美拉,于贝,艺海剧院小剧场
2026-04-25 19:30,上海,奇美拉,窥梦人,艺海剧院小剧场
2026-04-30 19:30,合肥,六个说谎的大学生,矢代翼,合肥大剧院歌剧厅
2026-05-01 19:30,合肥,六个说谎的大学生,矢代翼,合肥大剧院歌剧厅
2026-05-04 19:30,武汉,六个说谎的大学生,矢代翼,琴台大剧院
2026-05-05 19:30,武汉,六个说谎的大学生,矢代翼,琴台大剧院
2026-05-10 14:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-05-16 19:30,珠海,六个说谎的大学生,矢代翼,珠海华发中演大剧院歌剧厅
2026-05-17 14:30,珠海,六个说谎的大学生,矢代翼,珠海华发中演大剧院歌剧厅
2026-05-23 19:30,广州,六个说谎的大学生,矢代翼,广东省友谊剧院
2026-05-24 14:30,广州,六个说谎的大学生,矢代翼,广东省友谊剧院
2026-05-30 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-05-31 14:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-06-04 19:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-06-06 19:30,东莞,蝶变,曼曼,松山湖展演中心
2026-06-07 14:30,东莞,蝶变,曼曼,松山湖展演中心
2026-06-11 19:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-06-13 19:30,西安,六个说谎的大学生,矢代翼,陕西大剧院歌剧厅
2026-06-14 19:30,西安,六个说谎的大学生,矢代翼,陕西大剧院歌剧厅
2026-06-18 19:30,上海,诗与星,月娃,星空间408号·她剧场
2026-06-20 19:30,天津,六个说谎的大学生,矢代翼,天津大剧院歌剧厅
2026-06-21 15:00,天津,六个说谎的大学生,矢代翼,天津大剧院歌剧厅
2026-06-24 19:30,上海,奥尔菲斯,欧莉,上海共舞台
2026-06-25 19:30,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2026-06-26 19:30,上海,西尔莎号,安妮,黄浦剧场小剧场
2026-06-27 14:00,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2026-06-28 14:00,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2026-06-28 19:30,上海,奥尔菲斯,欧莉,上海共舞台
2026-07-01 19:30,上海,奥尔菲斯,欧莉,上海共舞台
2026-07-02 19:30,上海,西尔莎号,安妮,黄浦剧场小剧场
2026-07-04 19:30,成都,奇美拉,于贝,成都高新中演大剧院大剧场
2026-07-05 14:30,成都,奇美拉,窥梦人,成都高新中演大剧院大剧场
2026-07-10 19:30,上海,西尔莎号,安妮,黄浦剧场小剧场
2026-07-11 19:30,南通,奇美拉,窥梦人,南通大剧院歌剧厅
2026-07-14 19:30,上海,诗与星,月娃,星空间408号·她剧场
2026-07-16 19:30,上海,西尔莎号,安妮,黄浦剧场小剧场
2026-07-18 19:30,佛山,奇美拉,于贝,佛山琼花大剧院
2026-07-19 14:30,佛山,奇美拉,于贝,佛山琼花大剧院
2026-07-22 19:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-07-23 19:30,上海,西尔莎号,安妮,黄浦剧场小剧场
2026-07-25 19:30,上海,诗与星,月娃,星空间408号·她剧场
2026-07-26 14:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-07-27 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-07-29 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-07-31 19:30,上海,西尔莎号,安妮,黄浦剧场小剧场
2026-08-01 14:30,上海,女巫,ABBEY,上剧场
2026-08-02 14:30,上海,女巫,ABBEY,上剧场
2026-08-06 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-08-08 14:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-08 19:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-08-09 14:30,上海,诗与星,月娃,星空间408号·她剧场
2026-08-12 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-14 20:00,厦门,六个说谎的大学生,矢代翼,嘉庚剧院
2026-08-15 20:00,厦门,六个说谎的大学生,矢代翼,嘉庚剧院
2026-08-20 19:30,上海,诗与星,月娃,星空间408号·她剧场
2026-08-21 19:30,杭州,蝶变,曼曼,杭州东坡大剧院
2026-08-23 14:30,上海,诗与星,月娃,星空间408号·她剧场
2026-08-25 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-26 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2026-08-28 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-08-29 19:30,上海,诗与星,月娃,星空间408号·她剧场
2026-08-30 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-09-05 14:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-09-06 14:30,北京,蝶变,曼曼,天桥艺术中心小剧场
2026-09-06 19:30,北京,蝶变,曼曼,天桥艺术中心小剧场
2026-09-09 19:30,上海,诗与星,月娃,星空间408号·她剧场
2026-09-12 19:30,佛山,女巫,ABBEY,佛山琼花大剧院
2026-09-24 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-09-26 19:30,西安,女巫,ABBEY,西安广电大剧院
2026-10-01 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-10-02 19:30,上海,诗与星,月娃,星空间408号·她剧场
2026-10-04 14:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-10-06 14:30,上海,诗与星,月娃,星空间408号·她剧场
2026-10-18 14:30,上海,诗与星,月娃,星空间408号·她剧场
2026-10-25 14:30,上海,诗与星,月娃,星空间408号·她剧场
2026-10-28 19:30,上海,诗与星,月娃,星空间408号·她剧场
